company_id,name,slug,sector,website,created_at,n_pages,page_version,page_created_at,maturity_index,maturity_stage,assessed_at,adoption_score,adoption_label,adoption_confidence,adoption_n_evidence,adoption_n_missing_evidence,sub_deploymentBreadth,sub_hiringIntensity,sub_vendorFootprint,sub_governanceSignals,proficiency_score,proficiency_label,proficiency_confidence,proficiency_n_evidence,proficiency_n_missing_evidence,sub_workforceFluency,sub_enablementInfra,sub_leadershipDepth,sub_useSophistication,impact_score,impact_label,impact_confidence,impact_n_evidence,impact_n_missing_evidence,sub_quantifiedOutcomes,sub_financialLinkage,sub_repeatability,evidence_sec,evidence_news,evidence_corporate,evidence_blog,evidence_other,n_ai_apps_used,n_impact_metrics,n_initiatives
7b0f9cbd-89b0-4efc-9bea-779a26f0c5bd,Insulet Corporation,insulet,healthcare,https://www.insulet.com,2026-01-19T03:55:55.80707+00:00,1,1.0,2026-01-19T04:58:02.729864+00:00,3.4,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,3.0,3.0,2.0,3.0,Committed,high,2.0,1.0,3.0,3.0,3.0,3.0,4.0,Material,high,2.0,0.0,4.0,3.0,4.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0
5818e1fd-5d7e-43b2-b2c3-e42b8ab3ab01,Intel,intel,technology,https://www.intel.com,2026-01-18T16:06:49.245727+00:00,1,1.0,2026-01-18T20:56:06.452609+00:00,3.6,practitioner,2026-01-18T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,4.0,Strategic,high,2.0,1.0,3.0,4.0,5.0,4.0,3.0,Quantified,high,2.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,3.0,3.0,5.0
31cba691-07cb-461a-9630-47daf2ad85b4,Intercontinental Exchange,intercontinental-exchange,financials,https://www.ice.com,2026-01-18T16:16:04.693066+00:00,1,1.0,2026-01-18T20:54:49.936725+00:00,4.0,leader,2026-01-18T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,4.0,Strategic,high,2.0,1.0,3.0,4.0,5.0,4.0,4.0,Material,high,2.0,1.0,4.0,4.0,3.0,0.0,3.0,2.0,1.0,0.0,4.0,4.0,7.0
e09f20cc-c340-4923-97e5-7415828b04cd,International Flavors & Fragrances,international-flavors-fragrances,materials,https://www.iff.com,2026-01-19T03:57:45.656432+00:00,1,1.0,2026-01-19T06:03:31.275199+00:00,3.0,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,2.0,4.0,2.0,3.0,3.0,3.0,Committed,medium,2.0,2.0,2.0,3.0,4.0,4.0,3.0,Quantified,medium,2.0,2.0,2.0,3.0,4.0,0.0,0.0,5.0,1.0,0.0,4.0,4.0,6.0
a1887c60-1f25-41c2-8f80-331998d7f6f3,International Paper,international-paper,materials,https://www.internationalpaper.com,2026-01-19T03:57:45.956177+00:00,1,1.0,2026-01-19T06:03:12.275292+00:00,2.4,explorer,2026-01-19T00:00:00.000Z,2.0,Experimenting,high,1.0,2.0,2.0,1.0,3.0,2.0,2.0,Buzzword,high,1.0,3.0,1.0,2.0,2.0,3.0,3.0,Quantified,medium,1.0,2.0,3.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0
f273b04e-f93b-4cbc-884b-95074a6f8b2d,Interpublic Group of Companies,interpublic-group-of-companies,communication-services,https://www.interpublic.com,2026-01-19T03:57:14.958598+00:00,1,1.0,2026-01-19T05:45:45.945418+00:00,4.0,leader,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,0.0,4.0,4.0,4.0,4.0,4.0,Strategic,high,2.0,0.0,4.0,4.0,4.0,3.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,4.0,1.0,0.0,1.0,5.0,5.0,6.0
96106fe6-940e-487b-8444-cd32b259cc4e,Intuit,intuit,technology,https://www.intuit.com,2026-01-18T16:08:20.490092+00:00,1,1.0,2026-01-18T20:50:22.683753+00:00,5.0,transformer,2026-01-18T00:00:00.000Z,5.0,AI-First,high,3.0,0.0,5.0,5.0,4.0,5.0,5.0,Visionary,high,3.0,0.0,5.0,5.0,5.0,5.0,5.0,Transformative,high,3.0,0.0,5.0,5.0,5.0,1.0,4.0,4.0,0.0,0.0,2.0,6.0,6.0
c7123429-778b-440d-bf32-eeafe9a57235,Intuitive Surgical,intuitive-surgical,healthcare,https://www.intuitive.com,2026-01-18T16:21:14.394508+00:00,1,1.0,2026-01-18T21:04:43.782878+00:00,4.0,leader,2026-01-18T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,4.0,Strategic,high,2.0,1.0,3.0,4.0,4.0,4.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,1.0,4.0,0.0,1.0,3.0,3.0,3.0
8084082a-12fd-4a23-9574-6c591647f6fb,Invesco,inves,financials,https://www.invesco.com,2026-01-19T03:56:15.192195+00:00,1,1.0,2026-01-19T05:07:56.380441+00:00,1.6,observer,2026-01-19T00:00:00.000Z,2.0,Experimenting,high,1.0,2.0,2.0,1.0,2.0,3.0,2.0,Buzzword,medium,1.0,2.0,1.0,2.0,3.0,2.0,1.0,None,high,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,5.0
58440970-7c5f-414f-b855-ad1c36d60d9f,Invitation Homes,invitation-homes,real-estate,https://www.invitation-homes.com,2026-01-19T03:57:38.044747+00:00,1,1.0,2026-01-19T05:59:21.713278+00:00,2.3,explorer,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,3.0,3.0,3.0,2.0,Buzzword,medium,2.0,2.0,2.0,2.0,3.0,2.0,2.0,Anecdotal,medium,2.0,2.0,2.0,2.0,2.0,0.0,1.0,4.0,0.0,1.0,4.0,4.0,6.0
2e7cb10d-3d39-40e1-97ad-09e669d52a31,Iron Mountain,iron-mountain,real-estate,https://www.iron-mountain.com,2026-01-19T03:57:38.320512+00:00,1,1.0,2026-01-19T06:22:17.06817+00:00,4.0,leader,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,4.0,Strategic,high,2.0,1.0,3.0,4.0,4.0,4.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,1.0,3.0,2.0,0.0,3.0,4.0,4.0
578764a6-f1b0-414a-86d9-9f52c095462c,J.B. Hunt,j-b-hunt,industrials,https://www.jbhunt.com,2026-01-19T03:57:01.787129+00:00,1,1.0,2026-01-19T05:32:34.873016+00:00,3.7,practitioner,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,2.0,5.0,4.0,3.0,Committed,medium,2.0,1.0,2.0,3.0,4.0,4.0,4.0,Material,high,2.0,0.0,5.0,4.0,3.0,0.0,3.0,3.0,0.0,0.0,4.0,5.0,5.0
a36b6544-9fc7-427f-ad67-2676a9694b42,J.M. Smucker Company,j-m-smucker,consumer-staples,https://www.jmsmucker.com,2026-01-19T03:56:45.148769+00:00,1,1.0,2026-01-19T06:14:06.8867+00:00,2.3,explorer,2026-01-19T00:00:00.000Z,3.0,Deploying,high,3.0,1.0,3.0,2.0,4.0,3.0,2.0,Experimenting,medium,2.0,2.0,2.0,2.0,3.0,3.0,2.0,Anecdotal,medium,2.0,1.0,2.0,2.0,2.0,0.0,4.0,3.0,0.0,0.0,5.0,2.0,4.0
2a3cf9ec-7aba-4d49-8d41-4e3332945834,JCPenney,jcpenney,retail,https://www.jcpenney.com,2026-01-17T23:54:11.465449+00:00,3,3.0,2026-01-18T07:15:26.777509+00:00,3.4,practitioner,2026-01-18T00:00:00.000Z,3.0,Deploying,high,1.0,1.0,3.0,3.0,4.0,2.0,3.0,Committed,medium,1.0,1.0,2.0,3.0,4.0,3.0,4.0,Material,high,1.0,0.0,4.0,3.0,4.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,5.0
75f3f245-dcd8-4693-b123-c460b36feeb6,JPMorgan Chase,jpmorgan-chase,financials,https://www.jpmorganchase.com,2026-01-19T03:56:15.697574+00:00,1,1.0,2026-01-19T05:09:09.164144+00:00,5.0,transformer,2026-01-19T00:00:00.000Z,5.0,AI-First,high,2.0,0.0,5.0,4.0,5.0,5.0,5.0,Visionary,high,2.0,0.0,4.0,5.0,5.0,5.0,5.0,Transformative,high,2.0,0.0,5.0,5.0,5.0,0.0,6.0,0.0,0.0,0.0,5.0,6.0,6.0
0144c289-c1cf-4b52-a7dd-3c21d8bece58,Jabil,jabil,technology,https://www.jabil.com,2026-01-19T03:55:36.592573+00:00,1,1.0,2026-01-19T04:47:50.898181+00:00,3.4,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,2.0,4.0,3.0,3.0,Committed,medium,2.0,1.0,2.0,3.0,4.0,3.0,4.0,Material,high,3.0,0.0,4.0,4.0,4.0,0.0,3.0,4.0,0.0,0.0,4.0,4.0,5.0
5b72b35e-d1ed-4449-a214-58fb1e8cb4ab,Jack Henry & Associates,jack-henry-associates,financials,https://www.jackhenry.com,2026-01-19T03:56:15.444989+00:00,1,1.0,2026-01-19T05:08:10.786152+00:00,3.4,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,4.0,2.0,4.0,3.0,3.0,Committed,medium,2.0,1.0,2.0,3.0,4.0,3.0,4.0,Material,high,2.0,1.0,4.0,3.0,4.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,4.0
54c8eb76-5864-4a5f-abe8-4f228e6eb0a4,Jacobs Solutions,jacobs-solutions,industrials,https://www.jacobs.com,2026-01-19T03:57:02.074838+00:00,1,1.0,2026-01-19T05:33:14.382987+00:00,4.0,leader,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,4.0,4.0,3.0,4.0,Strategic,high,2.0,1.0,4.0,4.0,4.0,4.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,3.0,8.0
0e754ede-e6ed-443d-a32a-220aa23f6d54,Johnson & Johnson,johnson-johnson,healthcare,https://www.jnj.com,2026-01-18T16:17:46.761424+00:00,1,1.0,2026-01-18T20:52:57.413897+00:00,4.4,leader,2026-01-18T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,4.0,5.0,4.0,4.0,Strategic,high,2.0,1.0,4.0,4.0,4.0,4.0,5.0,Transformative,high,2.0,0.0,5.0,5.0,4.0,0.0,0.0,3.0,3.0,0.0,4.0,4.0,7.0
6e6948d1-82e0-4e02-94f6-09fa10aff838,Johnson Controls,johnson-controls,industrials,https://www.johnsoncontrols.com,2026-01-19T03:57:02.342196+00:00,1,1.0,2026-01-19T05:33:32.977635+00:00,3.4,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,4.0,2.0,4.0,3.0,3.0,Committed,high,2.0,1.0,2.0,4.0,4.0,4.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,2.0,4.0,0.0,0.0,4.0,7.0,6.0
1c6a8e93-69b4-4d1e-aeca-959d5fe4bbb8,KKR & Co.,kkr,financials,https://www.kkr.com,2026-01-19T03:56:16.257508+00:00,1,1.0,2026-01-19T05:09:06.904939+00:00,4.0,leader,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,4.0,Strategic,high,2.0,1.0,3.0,4.0,5.0,4.0,4.0,Material,high,2.0,1.0,4.0,4.0,4.0,0.0,1.0,4.0,0.0,1.0,2.0,4.0,5.0
f33b9e1a-c8f3-4497-a147-2aa95039ad4a,KLA Corporation,kla,technology,https://www.kla.com,2026-01-19T03:55:37.138674+00:00,1,1.0,2026-01-19T04:47:49.720924+00:00,4.4,leader,2026-01-19T04:46:46.483Z,4.0,Scaling,high,2.0,1.0,4.0,4.0,4.0,3.0,4.0,Strategic,high,2.0,1.0,3.0,4.0,4.0,4.0,5.0,Transformative,high,2.0,0.0,5.0,5.0,4.0,2.0,1.0,2.0,0.0,1.0,3.0,3.0,4.0
25d00a2d-34ec-4d03-bddd-9180a6905417,Kellanova,kellanova,consumer-staples,https://www.kellanova.com,2026-01-19T03:56:45.436771+00:00,1,1.0,2026-01-19T05:24:26.607793+00:00,4.0,leader,2026-01-19T00:00:00.000Z,4.0,Scaling,high,3.0,1.0,4.0,3.0,4.0,4.0,4.0,Strategic,high,3.0,1.0,3.0,4.0,4.0,4.0,4.0,Material,high,3.0,1.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,1.0,5.0,7.0,6.0
0ed89020-254a-4787-8ec1-3a0a7cea5943,Kenvue,kenvue,consumer-staples,https://www.kenvue.com,2026-01-19T03:56:45.712171+00:00,1,1.0,2026-01-19T05:24:02.76876+00:00,2.6,explorer,2026-01-19T00:00:00.000Z,3.0,Deploying,medium,2.0,2.0,3.0,3.0,4.0,2.0,3.0,Committed,medium,2.0,2.0,3.0,3.0,3.0,3.0,2.0,Anecdotal,low,1.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,4.0,2.0,3.0
17f89c79-7330-4040-ad00-14fa8664f6c2,Keurig Dr Pepper,keurig-dr-pepper,consumer-staples,https://www.keurigdrpepper.com,2026-01-19T03:56:45.984929+00:00,1,1.0,2026-01-19T05:24:27.472326+00:00,3.0,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,2.0,4.0,3.0,3.0,Committed,medium,2.0,1.0,2.0,3.0,4.0,3.0,3.0,Quantified,high,2.0,1.0,3.0,2.0,3.0,0.0,1.0,3.0,1.0,1.0,5.0,3.0,5.0
b709d671-6eef-4b21-8148-570f771ab786,KeyCorp,key,financials,https://www.key.com,2026-01-19T03:56:15.979065+00:00,1,1.0,2026-01-19T05:08:50.548951+00:00,2.6,explorer,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,2.0,3.0,4.0,3.0,Committed,medium,2.0,2.0,2.0,3.0,3.0,3.0,2.0,Anecdotal,medium,1.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,5.0
2965ae19-2c21-46fa-b446-ba47ad0ecb3e,Keysight Technologies,keysight-technologies,technology,https://www.keysight.com,2026-01-19T03:55:36.856046+00:00,1,1.0,2026-01-19T04:48:16.01641+00:00,4.0,leader,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,2.0,5.0,4.0,4.0,Strategic,high,2.0,1.0,2.0,4.0,5.0,5.0,4.0,Material,high,3.0,0.0,4.0,4.0,3.0,0.0,7.0,0.0,0.0,0.0,2.0,4.0,7.0
901bb27e-7651-41b4-80ae-e8c2802bd8a8,Kimberly-Clark,kimberly-clark,consumer-staples,https://www.kimberly-clark.com,2026-01-19T03:56:46.260715+00:00,1,1.0,2026-01-19T05:25:13.7851+00:00,3.7,practitioner,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,2.0,4.0,4.0,3.0,Committed,medium,2.0,1.0,2.0,3.0,4.0,4.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,3.0,2.0,1.0,0.0,3.0,7.0,7.0
28cb5ed1-7b31-4ce3-b1ed-a4957bfa33da,Kimco Realty,kimco-realty,real-estate,https://www.kimcorealty.com,2026-01-19T03:57:38.571992+00:00,1,1.0,2026-01-19T05:59:28.355162+00:00,1.6,observer,2026-01-19T00:00:00.000Z,2.0,Experimenting,medium,1.0,1.0,2.0,1.0,2.0,2.0,2.0,Buzzword,medium,2.0,1.0,1.0,2.0,2.0,2.0,1.0,None,high,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0
981ecd4d-9c07-454a-8683-40672af692b9,Kinder Morgan,kinder-morgan,energy,https://www.kindermorgan.com,2026-01-19T03:57:22.599022+00:00,1,1.0,2026-01-19T05:49:18.55806+00:00,3.4,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,1.0,1.0,3.0,2.0,4.0,3.0,3.0,Committed,medium,1.0,2.0,2.0,3.0,4.0,3.0,4.0,Material,high,1.0,0.0,4.0,4.0,4.0,1.0,0.0,2.0,0.0,0.0,3.0,4.0,4.0
4e19545b-4e16-44cf-912a-15fd50bb859a,Kohl's,kohls,retail,https://corporate.kohls.com,2026-01-17T23:53:02.91779+00:00,3,3.0,2026-01-18T07:16:32.510426+00:00,2.6,explorer,2026-01-18T00:00:00.000Z,3.0,Deploying,medium,1.0,2.0,3.0,3.0,2.0,3.0,3.0,Committed,medium,1.0,2.0,3.0,2.0,3.0,3.0,2.0,Anecdotal,medium,1.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,6.0
fa9313de-7328-4ff6-89b1-a531bbbaa4dd,Kraft Heinz,kraft-heinz,consumer-staples,https://www.kraftheinzcompany.com,2026-01-19T03:56:46.540076+00:00,1,1.0,2026-01-19T05:25:15.995248+00:00,4.0,leader,2026-01-19T00:00:00.000Z,4.0,Scaling,high,3.0,1.0,4.0,5.0,4.0,4.0,4.0,Strategic,high,3.0,1.0,5.0,4.0,4.0,3.0,4.0,Material,high,3.0,0.0,4.0,4.0,4.0,0.0,6.0,1.0,0.0,2.0,4.0,5.0,5.0
0ddf2b0b-572f-4194-80e9-a8fd2b31accf,Kroger,kroger,consumer-staples,https://www.kroger.com,2026-01-17T18:30:11.513265+00:00,6,6.0,2026-01-19T05:25:31.413992+00:00,3.3,practitioner,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,3.0,Committed,high,2.0,1.0,3.0,3.0,4.0,3.0,3.0,Quantified,medium,2.0,1.0,3.0,3.0,3.0,0.0,4.0,1.0,0.0,1.0,4.0,4.0,5.0
cd02fd69-f2f9-45ea-a16e-ae35080d1b5c,L3Harris,l3harris,industrials,https://www.l3harris.com,2026-01-19T03:57:02.611382+00:00,1,1.0,2026-01-19T06:16:48.692381+00:00,3.0,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,4.0,2.0,4.0,3.0,3.0,Committed,high,2.0,1.0,2.0,4.0,4.0,4.0,3.0,Quantified,medium,2.0,1.0,3.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,6.0,4.0,6.0
a79a7f50-5c88-4eab-b349-c70cd40ecc1d,LKQ Corporation,lkq,consumer-discretionary,https://www.lkqcorp.com,2026-01-19T03:56:32.57085+00:00,1,1.0,2026-01-19T06:12:51.590941+00:00,3.4,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,2.0,4.0,3.0,3.0,Committed,medium,2.0,1.0,2.0,3.0,3.0,4.0,4.0,Material,high,3.0,0.0,4.0,3.0,4.0,0.0,0.0,7.0,0.0,0.0,5.0,5.0,4.0
2df33038-3b56-4188-bb76-acf37df175b2,Labcorp,lab,healthcare,https://www.lab.com,2026-01-19T03:55:57.018816+00:00,1,1.0,2026-01-19T06:08:27.319576+00:00,3.0,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,1.0,1.0,3.0,2.0,4.0,3.0,3.0,Committed,medium,1.0,1.0,2.0,3.0,3.0,4.0,3.0,Quantified,medium,1.0,1.0,3.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,4.0
5781ec9b-71c3-4fb0-84f1-ba6cb1111a96,Lam Research,lam-research,technology,https://www.lamresearch.com,2026-01-18T16:08:56.282913+00:00,1,1.0,2026-01-18T20:54:19.320353+00:00,4.0,leader,2026-01-18T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,4.0,Strategic,high,2.0,1.0,4.0,4.0,4.0,4.0,4.0,Material,high,3.0,0.0,4.0,4.0,4.0,0.0,3.0,4.0,0.0,0.0,3.0,4.0,5.0
f0667fba-20d5-4305-8525-f4f4d1efdd9f,Lamb Weston,lamb-weston,consumer-staples,https://www.lamb-weston.com,2026-01-19T03:56:47.074328+00:00,1,1.0,2026-01-19T06:38:51.10748+00:00,3.0,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,1.0,1.0,3.0,2.0,4.0,3.0,3.0,Committed,medium,1.0,1.0,2.0,3.0,4.0,4.0,3.0,Quantified,high,1.0,1.0,3.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,4.0,3.0,3.0
fb1e05ce-d54e-4eb8-b3d9-baa2de1f4630,Las Vegas Sands,las-vegas-sands,consumer-discretionary,https://www.sands.com,2026-01-19T03:56:31.956739+00:00,1,1.0,2026-01-19T05:17:51.205133+00:00,3.1,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,4.0,2.0,3.0,3.0,2.0,Experimenting,medium,1.0,2.0,2.0,3.0,2.0,3.0,4.0,Material,high,2.0,0.0,4.0,4.0,3.0,0.0,3.0,1.0,0.0,1.0,3.0,2.0,4.0
84bbd72c-8265-4424-9a4d-5ae376701bd0,Leidos,leidos,industrials,https://www.leidos.com,2026-01-19T03:57:02.884445+00:00,1,1.0,2026-01-19T05:33:50.810512+00:00,4.0,leader,2026-01-19T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,3.0,4.0,4.0,4.0,Strategic,high,2.0,1.0,3.0,4.0,5.0,4.0,4.0,Material,high,2.0,1.0,4.0,4.0,4.0,0.0,2.0,4.0,0.0,0.0,4.0,4.0,6.0
ba2ea97c-4111-43e6-8ed9-4ca815439e25,Lennar,lennar,consumer-discretionary,https://www.lennar.com,2026-01-19T03:56:32.236699+00:00,1,1.0,2026-01-19T05:18:00.601794+00:00,3.4,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,1.0,1.0,3.0,2.0,4.0,3.0,3.0,Committed,medium,1.0,1.0,2.0,3.0,4.0,3.0,4.0,Material,high,1.0,0.0,4.0,3.0,4.0,0.0,2.0,0.0,0.0,1.0,4.0,4.0,6.0
d602ed07-1dc9-43f5-9f6e-1c51a11ddcbb,Lennox International,lennox-international,industrials,https://www.lennoxinternational.com,2026-01-19T03:57:03.150006+00:00,1,1.0,2026-01-19T06:17:01.260172+00:00,3.0,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,2.0,3.0,2.0,3.0,3.0,3.0,Committed,medium,2.0,2.0,2.0,3.0,3.0,3.0,3.0,Quantified,high,2.0,2.0,4.0,2.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,4.0,4.0
0fad53b3-c93f-4b58-be7a-10518ea43edf,Linde plc,linde,materials,https://www.linde.com,2026-01-18T16:35:24.075285+00:00,1,1.0,2026-01-18T20:54:26.903481+00:00,4.0,leader,2026-01-18T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,5.0,3.0,4.0,4.0,4.0,Strategic,high,2.0,1.0,3.0,4.0,5.0,4.0,4.0,Material,high,2.0,0.0,4.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,6.0
8c64b3a0-f87f-425b-8e76-0029b033fcfa,Live Nation Entertainment,live-nation-entertainment,communication-services,https://www.livenationentertainment.com,2026-01-19T03:57:15.211023+00:00,1,1.0,2026-01-19T06:26:09.160248+00:00,3.4,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,2.0,4.0,3.0,3.0,Committed,medium,2.0,1.0,2.0,3.0,4.0,4.0,4.0,Material,high,3.0,0.0,4.0,4.0,3.0,0.0,3.0,2.0,2.0,0.0,4.0,4.0,5.0
0ce4f7c9-32ff-47d6-bcd3-337de598e836,Lockheed Martin,lockheed-martin,industrials,https://www.lockheed-martin.com,2026-01-18T16:31:02.275592+00:00,4,4.0,2026-01-19T02:07:37.907972+00:00,3.6,practitioner,2026-01-19T02:06:03.124Z,4.0,Scaling,high,3.0,1.0,4.0,3.0,4.0,4.0,4.0,Strategic,high,3.0,1.0,3.0,4.0,4.0,4.0,3.0,Quantified,medium,2.0,2.0,3.0,3.0,3.0,0.0,1.0,5.0,2.0,0.0,4.0,3.0,6.0
f921797a-085a-4628-95af-57780a182bed,Loews Corporation,loews,financials,https://www.loews.com,2026-01-19T03:56:16.524204+00:00,1,1.0,2026-01-19T05:08:35.807946+00:00,1.0,observer,2026-01-19T00:00:00.000Z,1.0,Minimal,high,1.0,3.0,1.0,1.0,1.0,1.0,1.0,Unaware,high,1.0,3.0,1.0,1.0,1.0,1.0,1.0,None,high,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
e4813128-8352-487f-94af-65ab3ba3a0ed,Lowes,lowes,consumer-discretionary,https://www.lowes.com,2026-01-17T19:03:14.032684+00:00,5,5.0,2026-01-18T21:04:10.701265+00:00,4.0,leader,2026-01-18T00:00:00.000Z,4.0,Scaling,high,3.0,1.0,4.0,3.0,4.0,4.0,4.0,Strategic,high,3.0,1.0,3.0,4.0,4.0,4.0,4.0,Material,high,4.0,0.0,4.0,4.0,4.0,0.0,2.0,8.0,0.0,0.0,5.0,6.0,5.0
9cf2a587-cd91-4d2e-92c5-71e5f15bbe37,Lululemon,lululemon,retail,https://corporate.lululemon.com,2026-01-18T00:02:18.11295+00:00,2,2.0,2026-01-18T07:20:48.299024+00:00,3.7,practitioner,2026-01-18T00:00:00.000Z,4.0,Scaling,high,2.0,1.0,4.0,5.0,4.0,3.0,3.0,Committed,medium,2.0,1.0,3.0,3.0,4.0,3.0,4.0,Material,high,3.0,0.0,4.0,4.0,3.0,0.0,3.0,4.0,0.0,0.0,3.0,4.0,5.0
a7de8516-50d8-49d6-a8eb-3411d16b3716,Lululemon Athletica,lululemon-athletica,consumer-discretionary,https://www.lululemon.com,2026-01-19T03:56:33.228375+00:00,1,1.0,2026-01-19T06:26:12.359215+00:00,3.4,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,2.0,4.0,4.0,3.0,Committed,high,2.0,1.0,2.0,3.0,4.0,3.0,4.0,Material,high,3.0,0.0,4.0,3.0,4.0,0.0,0.0,4.0,3.0,0.0,4.0,4.0,6.0
cc0a712f-e1ba-4b4d-af32-10020fbef5d9,LyondellBasell,lyondellbasell,materials,https://www.lyondellbasell.com,2026-01-19T03:57:46.576655+00:00,1,1.0,2026-01-19T06:03:59.672026+00:00,2.7,explorer,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,2.0,4.0,3.0,2.0,Experimenting,medium,1.0,2.0,2.0,2.0,3.0,3.0,3.0,Quantified,high,2.0,0.0,3.0,3.0,3.0,0.0,1.0,4.0,0.0,0.0,4.0,3.0,3.0
7d3e97e8-7ad1-4bc9-bc4c-87c02184271d,M&T Bank,m-t-bank,financials,https://www.mtb.com,2026-01-19T03:56:16.792535+00:00,1,1.0,2026-01-19T06:11:05.19451+00:00,3.0,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,3.0,1.0,3.0,2.0,4.0,4.0,3.0,Committed,high,3.0,1.0,2.0,4.0,4.0,3.0,3.0,Quantified,medium,3.0,1.0,3.0,2.0,3.0,0.0,7.0,1.0,0.0,1.0,4.0,5.0,5.0
f1fe2bff-5327-48d3-963e-1f572b48d853,MGM Resorts,mgm-resorts,consumer-discretionary,https://www.mgmresorts.com,2026-01-19T03:56:34.125554+00:00,1,1.0,2026-01-19T05:18:41.062457+00:00,3.0,practitioner,2026-01-19T00:00:00.000Z,3.0,Deploying,high,2.0,1.0,3.0,2.0,4.0,3.0,3.0,Committed,medium,2.0,1.0,2.0,3.0,4.0,3.0,3.0,Quantified,high,2.0,1.0,4.0,2.0,3.0,0.0,4.0,0.0,0.0,2.0,5.0,4.0,5.0
